gene_id	gene_version	gene_name	gene_biotype	gene_source	location	S_2_Rem_5dpi_S70001	S_2_SARS_5dpi_S70003	S_2_mock_5dpi_S70002	S_3_Rem_5dpi_S69995	S_3_SARS_5dpi_S69996	S_3_mock_5dpi_S69997
ENSG00000272304	1	AC096721.1	lncRNA	havana	chr4:66003281-66016792:+	0	0	0	0	0	0
ENSG00000236562	4	IFITM3P1	processed_pseudogene	havana	chr4:66094142-66094526:+	470	924	504	604	1398	521
ENSG00000287383	1	AC110809.1	lncRNA	havana_tagene	chr4:66169778-66329377:-	0	0	0	0	1	1
ENSG00000221563	1	MIR1269A	miRNA	mirbase	chr4:66276824-66276928:+	0	0	0	0	0	0
ENSG00000244099	1	RPS23P3	processed_pseudogene	havana	chr4:66431092-66431521:+	0	0	0	0	0	0
ENSG00000252890	1	RNU6-699P	snRNA	ensembl	chr4:66897262-66897371:+	0	0	0	0	0	0
ENSG00000250075	7	AC104806.2	lncRNA	havana	chr4:67417305-67468251:-	2	0	1	0	0	1
ENSG00000206629	1	RNU1-63P	snRNA	ensembl	chr4:67429591-67429754:-	0	4	0	0	0	0
ENSG00000274759	1	RNA5SP527	rRNA	ensembl	chr4:67439992-67440118:+	0	0	0	0	0	0
ENSG00000250030	2	AC104806.1	processed_pseudogene	havana	chr4:67446267-67446574:+	18	18	16	37	13	23
ENSG00000145241	11	CENPC	protein_coding	ensembl_havana	chr4:67468762-67545503:-	264	187	251	800	614	853
ENSG00000035720	8	STAP1	protein_coding	ensembl_havana	chr4:67558727-67607337:+	0	0	0	0	0	0
ENSG00000279464	1	AC096720.2	TEC	havana	chr4:67607856-67610313:-	0	0	1	0	0	0
ENSG00000033178	13	UBA6	protein_coding	ensembl_havana	chr4:67612652-67701155:-	269	223	332	707	1150	576
ENSG00000270257	1	AC096720.1	processed_pseudogene	havana	chr4:67638177-67638359:+	0	0	0	0	0	0
ENSG00000248049	7	UBA6-AS1	lncRNA	havana	chr4:67701209-68080952:+	284	125	137	417	237	324
ENSG00000250656	2	ST3GAL1P1	processed_pseudogene	havana	chr4:67716375-67717388:-	36	40	39	37	38	50
ENSG00000270228	1	AC079880.2	processed_pseudogene	havana	chr4:67718996-67724262:-	0	0	0	0	0	0
ENSG00000270292	1	AC079880.3	processed_pseudogene	havana	chr4:67725183-67726395:-	0	0	0	0	0	0
ENSG00000109163	7	GNRHR	protein_coding	ensembl_havana	chr4:67737118-67754388:-	0	0	0	0	0	0
ENSG00000202374	1	AC079880.1	snoRNA	ensembl	chr4:67747236-67747386:+	0	0	0	0	0	0
ENSG00000232398	1	TMPRSS11CP	unprocessed_pseudogene	havana	chr4:67766480-67773854:-	0	0	0	0	0	0
ENSG00000153802	12	TMPRSS11D	protein_coding	ensembl_havana	chr4:67820876-67884002:-	0	0	0	0	0	0
ENSG00000187054	15	TMPRSS11A	protein_coding	ensembl_havana	chr4:67909385-67964140:-	0	0	0	0	0	31
ENSG00000229009	7	TMPRSS11GP	transcribed_unprocessed_pseudogene	havana	chr4:67991684-68015768:-	0	0	0	0	0	0
ENSG00000207428	1	RNU6-95P	snRNA	ensembl	chr4:68003895-68004001:+	0	0	0	0	0	0
ENSG00000227725	3	GCOM2	processed_pseudogene	havana	chr4:68038544-68039647:+	56	60	85	68	168	167
ENSG00000283131	1	MTND2P41	unprocessed_pseudogene	havana	chr4:68049706-68050478:-	0	0	0	0	0	0
ENSG00000198092	6	TMPRSS11F	protein_coding	ensembl_havana	chr4:68053198-68129869:-	0	0	0	0	0	0
ENSG00000215127	6	SYT14P1	transcribed_processed_pseudogene	havana	chr4:68061822-68063269:-	0	0	0	0	0	0
ENSG00000250426	2	FTLP10	transcribed_processed_pseudogene	havana	chr4:68182292-68212470:+	0	0	0	0	0	0
ENSG00000250026	5	TMPRSS11BNL	transcribed_unprocessed_pseudogene	havana	chr4:68184081-68218080:-	1	0	0	0	0	0
ENSG00000185873	8	TMPRSS11B	protein_coding	ensembl_havana	chr4:68226653-68245694:-	0	1	0	0	0	0
ENSG00000250642	3	AC098799.3	unprocessed_pseudogene	havana	chr4:68282461-68285959:-	0	0	0	0	0	0
ENSG00000248639	2	AC098799.1	processed_pseudogene	havana	chr4:68293127-68294364:+	0	0	0	0	0	0
ENSG00000249531	2	AC098799.2	processed_pseudogene	havana	chr4:68300325-68302459:+	0	0	0	0	0	0
ENSG00000248122	1	APOOP4	processed_pseudogene	havana	chr4:68304343-68304939:-	1	1	2	0	0	0
ENSG00000083896	12	YTHDC1	protein_coding	ensembl_havana	chr4:68310387-68350089:-	710	553	632	939	876	740
ENSG00000162840	4	MT2P1	processed_pseudogene	havana	chr4:68376323-68376505:+	95	140	70	92	342	116
ENSG00000087128	10	TMPRSS11E	protein_coding	ensembl_havana	chr4:68447463-68497604:+	32	25	10	74	46	47
ENSG00000250566	1	UGT2B29P	unprocessed_pseudogene	havana	chr4:68509441-68517647:-	0	0	0	0	0	0
ENSG00000197888	2	UGT2B17	protein_coding	ensembl_havana	chr4:68537184-68568527:-	50	32	34	86	58	140
ENSG00000249472	1	AC147055.2	processed_pseudogene	havana	chr4:68614419-68615013:+	0	0	0	0	0	0
ENSG00000251101	1	AC147055.4	processed_pseudogene	havana	chr4:68615393-68616137:-	0	0	0	0	0	0
ENSG00000251074	1	AC147055.3	unprocessed_pseudogene	havana	chr4:68626847-68628899:-	0	0	0	0	0	0
ENSG00000196620	10	UGT2B15	protein_coding	ensembl_havana	chr4:68646597-68670652:-	469	183	367	1092	917	1425
ENSG00000248635	1	AC147055.1	unprocessed_pseudogene	havana	chr4:68704600-68712498:-	0	1	0	0	0	0
ENSG00000250376	1	AC093720.1	unprocessed_pseudogene	havana	chr4:68784618-68787474:+	1	0	4	17	14	13
ENSG00000251236	1	AC021146.8	unprocessed_pseudogene	havana	chr4:68813995-68814727:+	0	0	0	0	0	0
ENSG00000109181	12	UGT2B10	protein_coding	ensembl_havana	chr4:68815994-68832023:+	6	7	8	14	0	11
ENSG00000251424	1	AC021146.9	unprocessed_pseudogene	havana	chr4:68834213-68834368:-	0	0	0	0	0	0
ENSG00000249235	1	AC021146.4	unprocessed_pseudogene	havana	chr4:68861332-68861610:-	0	0	0	0	0	1
ENSG00000251529	1	AC021146.11	unprocessed_pseudogene	havana	chr4:68877626-68880131:-	0	0	0	0	0	0
ENSG00000248547	2	AC021146.2	processed_pseudogene	havana	chr4:68883885-68884440:-	0	0	0	0	0	0
ENSG00000248613	1	AC021146.3	unprocessed_pseudogene	havana	chr4:68900651-68900910:-	0	0	0	0	0	0
ENSG00000272626	1	AC021146.12	lncRNA	havana	chr4:68901008-68906983:-	0	2	4	0	0	0
ENSG00000249985	1	AC021146.6	unprocessed_pseudogene	havana	chr4:68907918-68908034:-	0	0	0	0	0	0
ENSG00000198277	6	AC021146.1	unprocessed_pseudogene	havana	chr4:68914928-68924741:-	0	0	0	0	0	0
ENSG00000135220	11	UGT2A3	protein_coding	ensembl_havana	chr4:68928463-68951804:-	109	72	227	675	986	739
ENSG00000251498	1	AC021146.10	unprocessed_pseudogene	havana	chr4:68972999-68975993:-	0	0	0	0	0	0
ENSG00000249735	1	AC021146.5	unprocessed_pseudogene	havana	chr4:68985009-68988533:-	0	0	0	0	0	0
ENSG00000250277	2	AC021146.7	processed_pseudogene	havana	chr4:68996935-68997709:-	0	0	0	0	0	0
ENSG00000251685	3	UGT2B27P	unprocessed_pseudogene	havana	chr4:69004862-69020414:-	1	0	0	0	0	0
ENSG00000249890	1	AC107401.1	unprocessed_pseudogene	havana	chr4:69021656-69022340:-	0	0	0	0	0	0
ENSG00000250919	1	UGT2B26P	unprocessed_pseudogene	havana	chr4:69027831-69044578:+	0	0	3	1	0	1
ENSG00000171234	14	UGT2B7	protein_coding	ensembl_havana	chr4:69051363-69112987:+	211	196	181	211	17	125
ENSG00000248763	2	AC111000.2	unprocessed_pseudogene	havana	chr4:69066395-69069888:+	0	0	0	0	0	13
ENSG00000251284	2	AC111000.5	processed_pseudogene	havana	chr4:69125274-69126451:+	0	0	0	0	0	0
ENSG00000250100	2	AC111000.3	unprocessed_pseudogene	havana	chr4:69131351-69134814:+	0	0	0	0	0	0
ENSG00000251427	1	AC111000.6	unprocessed_pseudogene	havana	chr4:69144734-69147671:+	0	0	1	0	0	0
ENSG00000196472	4	AC111000.1	transcribed_unprocessed_pseudogene	havana	chr4:69181660-69182372:+	0	1	0	0	0	0
ENSG00000250696	5	AC111000.4	lncRNA	havana	chr4:69182100-69216766:+	0	0	0	0	0	19
ENSG00000213759	10	UGT2B11	protein_coding	havana	chr4:69199951-69214748:-	0	0	0	2	0	0
ENSG00000268803	1	AC114797.1	unprocessed_pseudogene	havana	chr4:69215908-69216635:-	0	0	0	0	0	0
ENSG00000249763	1	AC114786.1	processed_pseudogene	havana	chr4:69242628-69250815:+	0	0	3	4	4	6
ENSG00000135226	18	UGT2B28	protein_coding	ensembl_havana	chr4:69280475-69295050:+	0	0	1	4	1	6
ENSG00000251691	2	AC114786.3	unprocessed_pseudogene	havana	chr4:69306469-69307173:-	0	1	0	1	0	0
ENSG00000250612	2	AC114786.2	processed_pseudogene	havana	chr4:69346609-69358177:+	4	4	4	19	31	22
ENSG00000268209	1	AC114786.4	unprocessed_pseudogene	havana	chr4:69387580-69388307:+	0	0	0	0	0	0
ENSG00000215110	7	UGT2B25P	processed_pseudogene	havana	chr4:69389492-69402081:+	2	2	5	2	0	6
ENSG00000248824	2	AC108078.1	unprocessed_pseudogene	havana	chr4:69406931-69407655:+	0	0	0	0	0	0
ENSG00000249956	4	UGT2B24P	processed_pseudogene	havana	chr4:69408828-69423164:+	3	9	10	9	0	8
ENSG00000250828	2	AC108078.3	unprocessed_pseudogene	havana	chr4:69437357-69441050:+	0	0	0	0	0	0
ENSG00000249686	1	AC108078.2	unprocessed_pseudogene	havana	chr4:69450014-69451613:+	0	0	0	0	0	0
ENSG00000156096	14	UGT2B4	protein_coding	ensembl_havana	chr4:69480165-69526014:-	4	4	36	0	0	3
ENSG00000248886	2	UGT2A3P7	unprocessed_pseudogene	havana	chr4:69517667-69518400:-	0	0	0	0	0	0
ENSG00000251177	2	AC093829.1	unprocessed_pseudogene	havana	chr4:69572391-69585527:-	0	0	0	0	0	0
ENSG00000173610	12	UGT2A1	protein_coding	ensembl_havana	chr4:69588417-69653249:-	0	0	0	0	0	0
ENSG00000271271	5	UGT2A2	protein_coding	havana	chr4:69589309-69639642:-	0	0	0	0	0	0
ENSG00000173597	9	SULT1B1	protein_coding	ensembl_havana	chr4:69721167-69787961:-	40	6	214	0	1	0
ENSG00000236959	1	SULT1D1P	transcribed_unitary_pseudogene	havana	chr4:69791872-69813888:-	0	0	0	0	0	0
ENSG00000284695	1	AC108941.2	protein_coding	havana	chr4:69810780-69847786:-	0	0	0	0	0	0
ENSG00000109193	12	SULT1E1	protein_coding	ensembl_havana	chr4:69841212-69860145:-	0	0	4	0	0	0
ENSG00000251489	2	AC108941.1	processed_pseudogene	havana	chr4:69888877-69889406:+	0	0	0	0	0	0
ENSG00000126545	14	CSN1S1	protein_coding	ensembl_havana	chr4:69931068-69946574:+	0	0	0	0	0	0
ENSG00000135222	6	CSN2	protein_coding	ensembl_havana	chr4:69955256-69961007:-	0	0	0	0	0	0
ENSG00000126549	10	STATH	protein_coding	ensembl_havana	chr4:69995931-70002570:+	0	0	1	0	0	0
ENSG00000205649	8	HTN3	protein_coding	ensembl_havana	chr4:70028413-70036538:+	0	0	0	0	0	0
ENSG00000126550	9	HTN1	protein_coding	ensembl_havana	chr4:70050438-70058848:+	0	0	0	0	0	0
ENSG00000234124	6	CSN1S2AP	transcribed_unitary_pseudogene	havana	chr4:70067386-70085290:+	0	0	0	0	0	0
ENSG00000187533	14	PRR27	protein_coding	ensembl_havana	chr4:70133616-70176799:+	0	0	0	0	0	0
ENSG00000109205	16	ODAM	protein_coding	ensembl_havana	chr4:70196496-70204576:+	6	2	0	0	197	15
ENSG00000181617	6	FDCSP	protein_coding	ensembl_havana	chr4:70226124-70235252:+	10	18	29	0	0	0
ENSG00000171209	3	CSN3	protein_coding	ensembl_havana	chr4:70242588-70251428:+	0	0	0	0	0	0
ENSG00000145309	6	CABS1	protein_coding	ensembl_havana	chr4:70334981-70337116:+	0	0	0	0	0	0
ENSG00000109208	5	SMR3A	protein_coding	ensembl_havana	chr4:70360760-70367158:+	0	0	0	0	0	0
ENSG00000171201	11	SMR3B	protein_coding	ensembl_havana	chr4:70370093-70390244:+	0	0	0	0	0	0
ENSG00000171199	11	OPRPN	protein_coding	ensembl_havana	chr4:70397931-70410195:+	0	0	0	0	0	0
ENSG00000171195	11	MUC7	protein_coding	ensembl_havana	chr4:70430492-70482997:+	0	0	0	0	0	0
ENSG00000187689	10	AMTN	protein_coding	ensembl_havana	chr4:70518569-70532743:+	6	0	0	0	119	0
ENSG00000178522	14	AMBN	protein_coding	ensembl_havana	chr4:70592256-70607288:+	0	2	0	0	0	0
ENSG00000132464	13	ENAM	protein_coding	ensembl_havana	chr4:70628744-70646824:+	64	50	66	55	0	13
ENSG00000286848	1	AC009570.2	lncRNA	havana	chr4:70637745-70686816:+	3	3	5	7	0	1
ENSG00000132465	11	JCHAIN	protein_coding	ensembl_havana	chr4:70655541-70681817:-	0	0	3	0	0	3
ENSG00000132467	4	UTP3	protein_coding	ensembl_havana	chr4:70688532-70690551:+	121	186	203	206	268	122
ENSG00000207448	1	RNU6-520P	snRNA	ensembl	chr4:70701755-70701858:+	0	0	0	0	0	0
ENSG00000207058	1	RNU6-784P	snRNA	ensembl	chr4:70703018-70703123:-	0	0	0	0	0	0
ENSG00000272986	1	AC009570.1	lncRNA	havana	chr4:70703747-70704491:-	0	0	1	0	0	0
ENSG00000018189	13	RUFY3	protein_coding	ensembl_havana	chr4:70704204-70808619:+	83	116	160	352	399	53
ENSG00000132463	14	GRSF1	protein_coding	ensembl_havana	chr4:70815783-70839897:-	2243	1831	2139	3762	4859	3359
ENSG00000283313	1	AC021989.1	snRNA	ensembl	chr4:70848136-70848218:-	0	0	0	0	0	0
ENSG00000207007	1	RNU6-891P	snRNA	ensembl	chr4:70852130-70852240:+	0	0	0	0	0	0
ENSG00000173542	9	MOB1B	protein_coding	ensembl_havana	chr4:70902326-71022449:+	136	110	200	214	1078	331
ENSG00000156136	10	DCK	protein_coding	ensembl_havana	chr4:70992538-71030914:+	407	209	656	1181	1228	1884
ENSG00000080493	17	SLC4A4	protein_coding	ensembl_havana	chr4:71062667-71572087:+	1706	1599	1742	5189	5030	4433
ENSG00000249170	1	AC096713.1	processed_pseudogene	havana	chr4:71300258-71301235:-	18	0	1	0	0	0
ENSG00000270098	1	LDHAL6EP	processed_pseudogene	havana	chr4:71434405-71437924:-	0	0	9	0	0	0
ENSG00000145321	13	GC	protein_coding	ensembl_havana	chr4:71741696-71804041:-	747	537	1420	792	608	989
ENSG00000222236	1	RNA5SP163	rRNA_pseudogene	ensembl	chr4:71759518-71759616:-	0	0	0	0	0	0
ENSG00000248567	1	AC068721.1	lncRNA	havana	chr4:71821305-71823980:-	6	0	0	29	0	4
ENSG00000056291	17	NPFFR2	protein_coding	ensembl_havana	chr4:72031804-72148067:+	13	6	14	0	175	0
ENSG00000156140	10	ADAMTS3	protein_coding	ensembl_havana	chr4:72280969-72569221:-	0	0	0	0	0	0
ENSG00000250877	1	AC095056.1	lncRNA	havana	chr4:72323028-72330751:+	0	0	0	0	0	0
ENSG00000270665	1	HNRNPA1P67	processed_pseudogene	havana	chr4:72807267-72808192:+	5	10	6	6	12	9
ENSG00000252955	1	RNU4ATAC9P	snRNA	ensembl	chr4:72965178-72965303:+	0	0	0	0	0	0
ENSG00000210839	1	RNU6ATAC5P	snRNA	ensembl	chr4:73026748-73026873:+	0	0	0	0	0	0
ENSG00000163626	17	COX18	protein_coding	ensembl_havana	chr4:73052362-73069755:-	113	143	196	221	564	121
ENSG00000132466	19	ANKRD17	protein_coding	ensembl_havana	chr4:73073376-73258798:-	568	432	922	1222	712	330
ENSG00000248641	1	HMGA1P2	processed_pseudogene	havana	chr4:73098822-73099145:+	0	1	0	0	0	0
ENSG00000250220	1	AC053527.2	lncRNA	havana	chr4:73259209-73317953:+	4	7	0	0	0	0
ENSG00000221639	1	AC053527.1	snoRNA	ensembl	chr4:73263960-73264084:+	0	0	0	0	0	0
ENSG00000249976	2	AC108157.1	processed_pseudogene	havana	chr4:73337233-73337771:-	0	0	0	0	0	0
ENSG00000163631	17	ALB	protein_coding	ensembl_havana	chr4:73397114-73421482:+	528	167	1019	27	566	661
ENSG00000081051	8	AFP	protein_coding	ensembl_havana	chr4:73431138-73456174:+	2	0	0	0	0	17
ENSG00000079557	5	AFM	protein_coding	ensembl_havana	chr4:73481745-73504001:+	0	0	0	0	0	0
ENSG00000250436	1	LINC02499	lncRNA	havana	chr4:73508803-73534128:+	0	0	0	0	0	0
ENSG00000249970	1	AC074250.1	processed_pseudogene	havana	chr4:73543822-73544013:+	0	0	0	0	0	0
ENSG00000169435	14	RASSF6	protein_coding	ensembl_havana	chr4:73571550-73620631:-	312	307	628	1378	1284	964
ENSG00000228277	1	UMLILO	lncRNA	havana	chr4:73710302-73714527:+	0	0	0	0	0	0
ENSG00000169429	11	CXCL8	protein_coding	ensembl_havana	chr4:73740541-73743716:+	35528	35997	57957	28803	43767	44860
ENSG00000249051	2	AC112518.1	processed_pseudogene	havana	chr4:73777636-73778060:-	0	1	0	0	0	0
ENSG00000124875	10	CXCL6	protein_coding	ensembl_havana	chr4:73836640-73849064:+	19356	17083	23226	14818	12780	12810
ENSG00000250550	3	PPBPP1	transcribed_unprocessed_pseudogene	havana	chr4:73847866-73848829:+	0	0	0	0	0	0
ENSG00000109272	4	PF4V1	protein_coding	ensembl_havana	chr4:73853296-73854483:+	19	16	2	5	0	25
ENSG00000163739	5	CXCL1	protein_coding	ensembl_havana	chr4:73869393-73871308:+	24063	27695	27585	11010	14608	12761
ENSG00000249920	2	HNRNPA1P55	processed_pseudogene	havana	chr4:73938604-73939558:-	110	113	119	164	181	191
ENSG00000250339	2	CXCL1P1	processed_pseudogene	havana	chr4:73944011-73944324:-	4	3	2	1	1	0
ENSG00000163737	4	PF4	protein_coding	ensembl_havana	chr4:73980811-73982027:-	4	4	8	26	0	0
ENSG00000163736	4	PPBP	protein_coding	ensembl_havana	chr4:73986439-73988190:-	6	15	10	0	0	0
ENSG00000163735	7	CXCL5	protein_coding	ensembl_havana	chr4:73995642-73998677:-	322	253	508	566	307	161
ENSG00000287037	1	AC097709.1	lncRNA	havana_tagene	chr4:73997933-74007682:+	1	0	0	0	0	0
ENSG00000244194	3	RN7SL218P	misc_RNA	ensembl	chr4:74011578-74011876:+	0	0	0	0	0	0
ENSG00000163734	4	CXCL3	protein_coding	ensembl_havana	chr4:74036589-74038807:-	1654	1782	1986	1674	1685	1253
ENSG00000248848	1	PPBPP2	transcribed_unprocessed_pseudogene	ensembl_havana	chr4:74054038-74055399:-	0	0	0	0	0	0
ENSG00000288019	1	AC093677.3	lncRNA	havana_tagene	chr4:74076533-74078973:+	0	0	0	0	0	0
ENSG00000251017	1	AC093677.1	processed_pseudogene	havana	chr4:74085995-74086672:-	4	9	11	12	2	10
ENSG00000081041	9	CXCL2	protein_coding	ensembl_havana	chr4:74097040-74099196:-	3322	3315	5034	2800	3644	2656
ENSG00000163738	18	MTHFD2L	protein_coding	ensembl_havana	chr4:74114174-74303099:+	37	19	85	0	108	148
ENSG00000269559	2	AC093677.2	lncRNA	havana	chr4:74156511-74158373:-	17	17	37	0	0	0
ENSG00000182585	10	EPGN	protein_coding	ensembl_havana	chr4:74308470-74316789:+	0	0	0	0	0	0
ENSG00000124882	4	EREG	protein_coding	ensembl_havana	chr4:74365145-74388749:+	0	0	1	0	0	0
ENSG00000250532	1	AC021180.1	lncRNA	havana	chr4:74418917-74440457:-	0	0	0	0	0	0
ENSG00000109321	11	AREG	protein_coding	ensembl_havana	chr4:74445136-74455005:+	476	604	601	277	423	394
ENSG00000249942	1	AC239584.1	lncRNA	havana	chr4:74552584-74589481:-	0	1	0	0	0	0
ENSG00000174808	12	BTC	protein_coding	ensembl_havana	chr4:74744759-74794523:-	77	87	96	55	243	42
ENSG00000287375	1	AC098825.1	lncRNA	havana_tagene	chr4:74881174-74882934:+	0	0	0	0	0	0
ENSG00000250356	1	HSPE1P23	processed_pseudogene	havana	chr4:74917822-74918138:+	0	0	0	0	0	0
ENSG00000169116	11	PARM1	protein_coding	ensembl_havana	chr4:74933095-75050115:+	981	702	1069	139	660	24
ENSG00000249717	1	PARM1-AS1	lncRNA	havana	chr4:74955974-74970362:-	0	0	0	0	0	0
ENSG00000248165	1	AC110760.1	lncRNA	havana	chr4:74993877-75034824:-	0	0	0	0	0	0
ENSG00000260265	1	LINC02562	lncRNA	havana	chr4:75081702-75084717:-	0	0	0	0	0	0
ENSG00000250315	2	AC110760.2	transcribed_processed_pseudogene	havana	chr4:75101477-75101943:+	0	0	0	0	0	0
ENSG00000250560	2	AC093870.1	processed_pseudogene	havana	chr4:75194867-75195079:+	0	0	0	0	0	0
ENSG00000251185	1	AC025244.1	lncRNA	havana	chr4:75269068-75361182:-	0	0	0	0	0	0
ENSG00000251454	1	AC025244.2	lncRNA	havana	chr4:75341279-75359024:-	0	0	0	0	0	0
ENSG00000251383	1	LINC02483	lncRNA	havana	chr4:75354076-75362566:+	0	0	0	0	0	0
ENSG00000248646	1	AC096759.1	lncRNA	havana	chr4:75361207-75434449:-	0	0	0	0	0	0
ENSG00000250735	5	AC096759.2	lncRNA	havana	chr4:75401195-75423023:+	0	0	0	0	0	0
ENSG00000163743	13	RCHY1	protein_coding	ensembl_havana	chr4:75479037-75514764:-	406	450	734	668	1191	684
ENSG00000174796	12	THAP6	protein_coding	ensembl_havana	chr4:75513946-75550473:+	100	129	227	216	379	139
ENSG00000174792	11	ODAPH	protein_coding	ensembl_havana	chr4:75556048-75565871:+	0	0	0	0	0	0
ENSG00000138769	11	CDKL2	protein_coding	ensembl_havana	chr4:75576496-75630716:-	39	18	34	27	0	0
ENSG00000138757	14	G3BP2	protein_coding	ensembl_havana	chr4:75642782-75724525:-	1987	1429	3120	2033	3288	2471
ENSG00000201644	2	AC104828.1	misc_RNA	ensembl	chr4:75662120-75662213:-	0	0	0	0	0	0
ENSG00000138768	14	USO1	protein_coding	ensembl_havana	chr4:75724593-75814286:+	435	363	857	1217	1002	1728
ENSG00000229717	3	AC110615.1	lncRNA	havana	chr4:75822966-75838389:+	0	0	0	0	0	0
ENSG00000222644	1	RNU2-16P	snRNA	ensembl	chr4:75829454-75829589:-	0	0	0	0	0	0
ENSG00000156194	18	PPEF2	protein_coding	ensembl_havana	chr4:75859864-75902571:-	0	0	0	0	0	0
ENSG00000138744	16	NAAA	protein_coding	ensembl_havana	chr4:75913660-75941013:-	401	432	374	474	1191	255
ENSG00000198301	12	SDAD1	protein_coding	ensembl_havana	chr4:75940950-75990962:-	747	622	1127	1317	1332	1515
ENSG00000245928	2	AC112719.2	lncRNA	havana	chr4:75980790-76005942:+	3	0	0	0	0	12
ENSG00000138755	6	CXCL9	protein_coding	ensembl_havana	chr4:76001275-76007509:-	0	1	0	0	1	58
ENSG00000156219	16	ART3	protein_coding	ensembl_havana	chr4:76011184-76112802:+	6	0	0	0	0	0
ENSG00000169245	6	CXCL10	protein_coding	ensembl_havana	chr4:76021118-76023497:-	15	24	8	270	24055	46
ENSG00000169248	13	CXCL11	protein_coding	ensembl_havana	chr4:76033682-76041415:-	4	11	1	79	12756	82
ENSG00000225846	4	AC112719.1	processed_pseudogene	havana	chr4:76036750-76037064:-	0	0	0	0	0	0
ENSG00000138750	15	NUP54	protein_coding	ensembl_havana	chr4:76114659-76148444:-	374	374	461	974	817	367
ENSG00000286074	1	AC110795.1	lncRNA	havana	chr4:76148561-76200666:+	0	1	1	0	0	0
ENSG00000138760	10	SCARB2	protein_coding	ensembl_havana	chr4:76158737-76234536:-	4167	4320	5472	5564	14528	7740
ENSG00000189157	14	FAM47E	protein_coding	ensembl_havana	chr4:76214040-76283783:+	59	45	43	106	150	94
ENSG00000287401	1	AC034139.1	lncRNA	havana_tagene	chr4:76240740-76312098:-	24	1	23	12	27	37
ENSG00000272414	6	FAM47E-STBD1	protein_coding	ensembl_havana	chr4:76251721-76311129:+	0	0	0	0	0	0
ENSG00000118804	8	STBD1	protein_coding	ensembl_havana	chr4:76306026-76311599:+	253	205	203	388	296	454
ENSG00000163749	17	CCDC158	protein_coding	ensembl_havana	chr4:76312997-76421868:-	29	10	0	7	20	212
ENSG00000249858	2	SNX5P1	processed_pseudogene	havana	chr4:76344550-76345590:+	81	132	88	155	133	149
ENSG00000212368	1	RNU6-1000P	snRNA	ensembl	chr4:76356610-76356715:-	0	0	0	0	0	0
ENSG00000240426	1	AC096743.2	processed_pseudogene	havana	chr4:76401251-76401569:+	0	0	0	0	0	0
ENSG00000199857	1	AC096743.1	snoRNA	ensembl	chr4:76402076-76402146:+	0	0	0	0	0	0
ENSG00000138771	16	SHROOM3	protein_coding	ensembl_havana	chr4:76435229-76783253:+	188	192	265	686	440	436
ENSG00000249278	1	AC112249.1	processed_pseudogene	havana	chr4:76509284-76509719:-	0	0	0	0	0	0
ENSG00000207307	1	RNU6-145P	snRNA	ensembl	chr4:76532222-76532327:-	0	1	0	1	0	0
ENSG00000263445	1	MIR4450	miRNA	mirbase	chr4:76573568-76573632:+	0	0	0	0	0	0
ENSG00000283682	1	MIR548AH	miRNA	mirbase	chr4:76575551-76575626:+	0	0	0	0	0	0
ENSG00000233860	2	AC107072.2	lncRNA	havana	chr4:76708853-76802426:-	12	4	3	23	18	0
ENSG00000224218	1	AC107072.1	lncRNA	havana	chr4:76758554-76801964:-	0	0	2	0	0	0
ENSG00000270244	1	AC104687.2	processed_pseudogene	havana	chr4:76886029-76886370:-	1	0	0	0	0	0
ENSG00000242727	2	AC104687.1	processed_pseudogene	havana	chr4:76891034-76891445:+	0	0	0	0	0	0
ENSG00000186212	4	SOWAHB	protein_coding	ensembl_havana	chr4:76894152-76898144:-	47	37	0	67	0	36
ENSG00000138758	11	SEPTIN11	protein_coding	ensembl_havana	chr4:76949703-77040384:+	602	563	1104	1373	342	1606
ENSG00000234036	4	TXNP6	processed_pseudogene	havana	chr4:76958860-76959169:-	2	1	1	2	3	2
ENSG00000118816	10	CCNI	protein_coding	ensembl_havana	chr4:77047155-77075989:-	777	805	991	2025	2187	1627
ENSG00000214062	5	RPL7P17	processed_pseudogene	havana	chr4:77082403-77083126:-	23	19	25	37	33	18
ENSG00000271676	1	AC104771.1	processed_pseudogene	havana	chr4:77112495-77113458:-	8	16	12	19	17	16
ENSG00000201641	1	RNU6-1187P	snRNA	ensembl	chr4:77150328-77150437:-	0	0	0	0	0	0
ENSG00000138764	15	CCNG2	protein_coding	ensembl_havana	chr4:77157207-77433388:+	56	79	82	120	311	694
ENSG00000270669	1	AC008638.3	processed_pseudogene	havana	chr4:77216416-77216878:-	0	0	0	0	0	0
ENSG00000250006	2	AC008638.2	processed_pseudogene	havana	chr4:77311397-77312111:-	0	0	0	0	0	0
ENSG00000248831	2	AC008638.1	processed_pseudogene	havana	chr4:77350370-77351235:-	0	0	0	0	0	0
ENSG00000249036	1	AC092674.1	lncRNA	havana	chr4:77394491-77494286:-	0	0	0	0	0	0
ENSG00000156234	7	CXCL13	protein_coding	ensembl_havana	chr4:77511753-77611834:+	0	0	0	0	0	0
ENSG00000221711	1	AC104701.1	snoRNA	ensembl	chr4:77702746-77702803:-	0	0	0	0	0	0
ENSG00000138767	13	CNOT6L	protein_coding	ensembl_havana	chr4:77713387-77819615:-	98	105	163	197	488	303
ENSG00000169288	18	MRPL1	protein_coding	ensembl_havana	chr4:77862830-77952785:+	483	516	424	641	1486	549
