"gene_id","gene_version","gene_name","gene_biotype","gene_source","location","chromosome","logFC","logCPM","LR","PValue","FDR"
"ENSG00000127952",17,"STYXL1","protein_coding","ensembl_havana","chr7:75996338-76048004:-","7",0.398890010658218,6.56705504811504,1.13715320691037,0.286254673834482,1
"ENSG00000167904",15,"TMEM68","protein_coding","ensembl_havana","chr8:55696424-55773407:-","8",-0.56157493100429,5.0828095234731,1.13710990613255,0.286263848187085,1
"ENSG00000105127",9,"AKAP8","protein_coding","ensembl_havana","chr19:15353385-15379798:-","19",-0.975150699260369,3.59610277499598,1.13710806098767,0.286264239135463,1
"ENSG00000136848",17,"DAB2IP","protein_coding","ensembl_havana","chr9:121567057-121785530:+","9",1.08960781723489,3.34355781267961,1.13632657214933,0.286429881565208,1
"ENSG00000135469",13,"COQ10A","protein_coding","ensembl_havana","chr12:56266858-56270966:+","12",-2.57019338481472,3.19938741955677,1.13610123482167,0.286477666108845,1
"ENSG00000164885",13,"CDK5","protein_coding","ensembl_havana","chr7:151053815-151057897:-","7",0.653724095974313,4.42885961166882,1.13603233696675,0.286492278458879,1
"ENSG00000161647",18,"MPP3","protein_coding","ensembl_havana","chr17:43800799-43833170:-","17",-1.52631106691063,2.72434791407832,1.13594118328592,0.286511612438246,1
"ENSG00000165898",14,"ISCA2","protein_coding","ensembl_havana","chr14:74493756-74497106:+","14",0.556395405226205,5.48352758704749,1.13592822776755,0.286514360478493,1
"ENSG00000132376",20,"INPP5K","protein_coding","ensembl_havana","chr17:1494577-1516742:-","17",0.437081425150115,6.09341735111871,1.13540500958938,0.286625370092678,1
"ENSG00000112242",15,"E2F3","protein_coding","ensembl_havana","chr6:20401879-20493714:+","6",-1.25010361570345,2.08486737001833,1.13477351844854,0.286759424416786,1
"ENSG00000100221",10,"JOSD1","protein_coding","ensembl_havana","chr22:38685543-38701556:-","22",1.203087340531,3.97413350670136,1.13450946718866,0.286815501408962,1
"ENSG00000276547",1,"PCDHGB5","protein_coding","havana","chr5:141397987-141512979:+","5",2.30400685347603,1.31167501231821,1.13432487069876,0.286854712737,1
"ENSG00000169221",14,"TBC1D10B","protein_coding","ensembl_havana","chr16:30357102-30370494:-","16",-2.26260291295113,2.47196241100667,1.13395682089545,0.286932912890859,1
"ENSG00000180596",7,"H2BC4","protein_coding","ensembl_havana","chr6:26114873-26123926:-","6",1.39224027106529,1.3469453820093,1.13332867644543,0.287066438356001,1
"ENSG00000183579",16,"ZNRF3","protein_coding","ensembl_havana","chr22:28883572-29057488:+","22",-2.52368124819435,1.16445600466704,1.13331276260727,0.28706982220614,1
"ENSG00000135480",16,"KRT7","protein_coding","ensembl_havana","chr12:52232520-52252186:+","12",0.412996311363789,11.3381525762498,1.1329881422721,0.287138859142018,1
"ENSG00000198758",10,"EPS8L3","protein_coding","ensembl_havana","chr1:109750080-109764027:-","1",0.458307349772566,6.30762610763751,1.13195887468063,0.28735789280449,1
"ENSG00000107957",16,"SH3PXD2A","protein_coding","ensembl_havana","chr10:103594027-103855543:-","10",1.69473074973298,3.06472636674653,1.13194627982162,0.2873605743729,1
"ENSG00000135218",19,"CD36","protein_coding","ensembl_havana","chr7:80369575-80679277:+","7",-2.24497477970006,1.23030867378483,1.13183154715582,0.287385003541841,1
"ENSG00000238120",1,"LINC01589","lncRNA","havana","chr22:45604432-45605621:-","22",1.94435312850609,2.26615461462928,1.13159465459587,0.287435451656345,1
"ENSG00000048392",12,"RRM2B","protein_coding","ensembl_havana","chr8:102204502-102238961:-","8",-0.493394795916375,5.72503898122362,1.13094973796085,0.287572848723298,1
"ENSG00000167515",10,"TRAPPC2L","protein_coding","ensembl_havana","chr16:88856220-88862686:+","16",0.484825366773417,6.08483325075126,1.130927602233,0.28757756613884,1
"ENSG00000267740",5,"AC024592.3","protein_coding","havana","chr19:5866171-5903787:-","19",1.64587650956014,-1.17357538159165,1.13089047222729,0.28758547925366,1
"ENSG00000286865",1,"AL391097.3","lncRNA","havana_tagene","chr20:53137293-53141169:-","20",4.85329004697309,-0.791576808867153,1.1304889318533,0.287671072878947,1
"ENSG00000101166",16,"PRELID3B","protein_coding","ensembl_havana","chr20:59033145-59042809:-","20",0.945171378236338,5.65021480927777,1.12997278496596,0.287781143975189,1
"ENSG00000152093",8,"CFC1B","protein_coding","ensembl_havana","chr2:130521197-130528604:+","2",0.822043591937917,3.88740822575787,1.12994447401866,0.287787182985857,1
"ENSG00000286724",1,"AL732509.1","lncRNA","havana_tagene","chrX:18984291-19060329:+","X",-2.71008110692504,-0.442215861242524,1.1297970034747,0.287818642546583,1
"ENSG00000224725",3,"CEP57L1P1","processed_pseudogene","havana","chr10:70389426-70390626:+","10",2.68612096618472,0.0625596281123475,1.12967552978933,0.287844559540405,1
"ENSG00000232757",1,"ETF1P1","processed_pseudogene","havana","chr6:30031713-30033003:+","6",1.4830745561529,-0.363584606324552,1.12924932483968,0.287935515888497,1
"ENSG00000137558",9,"PI15","protein_coding","ensembl_havana","chr8:74824534-74855029:+","8",-4.88717638781202,-0.758368220944225,1.12908566852109,0.287970451476185,1
"ENSG00000138190",17,"EXOC6","protein_coding","ensembl_havana","chr10:92826831-93059493:+","10",-0.532515074263618,5.92557378912044,1.12898364602199,0.287992232867939,1
"ENSG00000272391",6,"POM121C","protein_coding","ensembl_havana","chr7:75416786-75486299:-","7",0.756918319247309,4.07213707708824,1.12855731875289,0.288083274694926,1
"ENSG00000165699",15,"TSC1","protein_coding","ensembl_havana","chr9:132891348-132946874:-","9",-0.852305998063645,3.7347907062324,1.1279570163482,0.288211530837997,1
"ENSG00000149292",16,"TTC12","protein_coding","ensembl_havana","chr11:113314529-113383544:+","11",-2.20658733741467,3.15803703774038,1.12769835329089,0.288266817252858,1
"ENSG00000204291",11,"COL15A1","protein_coding","ensembl_havana","chr9:98943179-99070792:+","9",1.17622828977769,2.37031582720222,1.12738932092339,0.288332887249696,1
"ENSG00000279227",1,"AC009303.4","TEC","havana","chr2:118014174-118015673:+","2",2.53559760587144,-0.413847753980317,1.12715768782581,0.288382422196511,1
"ENSG00000106546",14,"AHR","protein_coding","ensembl_havana","chr7:16916359-17346152:+","7",-1.0127942595089,2.96983174675104,1.12702541262469,0.288410714224522,1
"ENSG00000154727",10,"GABPA","protein_coding","ensembl_havana","chr21:25734570-25772460:+","21",-0.91169745546073,3.57844547227361,1.12675636045012,0.288468272052092,1
"ENSG00000055147",19,"FAM114A2","protein_coding","ensembl_havana","chr5:153990148-154038936:-","5",0.843731844803078,4.41870450468597,1.12659913177801,0.288501914453691,1
"ENSG00000116157",6,"GPX7","protein_coding","ensembl_havana","chr1:52602371-52609051:+","1",-0.709393724261969,4.56054164141985,1.12657838692171,0.288506353627495,1
"ENSG00000170185",10,"USP38","protein_coding","ensembl_havana","chr4:143184917-143223874:+","4",-0.522198691443632,5.5335887902748,1.12637256342688,0.288550402328236,1
"ENSG00000234456",8,"MAGI2-AS3","lncRNA","havana","chr7:79452877-79471208:+","7",2.17080815495446,1.75532906885961,1.12631914272138,0.288561836399865,1
"ENSG00000133398",4,"MED10","protein_coding","ensembl_havana","chr5:6371874-6378571:-","5",-0.442349001459366,6.5848747099252,1.12629087470828,0.288567887067768,1
"ENSG00000085491",17,"SLC25A24","protein_coding","ensembl_havana","chr1:108134043-108200849:-","1",-0.617326945673814,5.14778305013659,1.12601197698798,0.28862759279073,1
"ENSG00000136261",15,"BZW2","protein_coding","ensembl_havana","chr7:16646131-16706523:+","7",-1.44728950366258,4.43021043617651,1.12600113025342,0.288629915149979,1
"ENSG00000276867",1,"AC074050.4","lncRNA","havana","chr16:31704728-31705260:+","16",2.97171492450414,-0.685991975145629,1.12599273436554,0.288631712782704,1
"ENSG00000259370",2,"AC103740.1","lncRNA","havana","chr15:62827675-62884034:-","15",2.79556257956832,-0.248267217276855,1.12581624196515,0.288669504641041,1
"ENSG00000274173",1,"AL035661.1","lncRNA","havana","chr20:24931840-24932983:+","20",-0.571830734098295,5.02428818217974,1.12581495593051,0.288669780039401,1
"ENSG00000101138",12,"CSTF1","protein_coding","ensembl_havana","chr20:56392371-56406362:+","20",-0.829365770224084,5.36464531730001,1.12564998969918,0.288705109566315,1
"ENSG00000279467",1,"AP000350.7","lncRNA","havana","chr22:23865248-23873277:-","22",2.99963000859201,-0.746247845191082,1.12533585611034,0.288772400317568,1
"ENSG00000272663",1,"AC093635.1","lncRNA","havana","chr2:48440043-48440597:-","2",2.27761400318436,0.293754544949111,1.12490855214077,0.288863965416147,1
"ENSG00000139370",12,"SLC15A4","protein_coding","ensembl_havana","chr12:128793194-128823958:-","12",0.582727914676558,4.78835866646799,1.12391033705601,0.289078012623758,1
"ENSG00000254285",3,"KRT8P3","processed_pseudogene","havana","chr8:61578220-61579668:+","8",0.356609535372121,8.90881176975738,1.1237141326599,0.289120108465349,1
"ENSG00000256683",7,"ZNF350","protein_coding","ensembl_havana","chr19:51964340-51986856:-","19",1.230388856984,3.12331182700095,1.12327869684727,0.289213559523453,1
"ENSG00000035681",9,"NSMAF","protein_coding","ensembl_havana","chr8:58583508-58659853:-","8",-1.26121541523415,3.22470671544061,1.12249786905734,0.289381233233573,1
"ENSG00000093217",11,"XYLB","protein_coding","ensembl_havana","chr3:38346760-38421348:+","3",2.52842503406483,-0.776384152398065,1.12221625473631,0.289441737018406,1
"ENSG00000259093",2,"AL137191.1","lncRNA","havana","chr14:63122888-63178190:-","14",-1.93486794033898,-0.296247850438529,1.12217788728443,0.289449981369146,1
"ENSG00000184500",16,"PROS1","protein_coding","ensembl_havana","chr3:93873051-93980003:-","3",0.619296471157951,4.68692126648769,1.12196709497098,0.28949528149764,1
"ENSG00000246705",4,"H2AJ","protein_coding","ensembl_havana","chr12:14774383-14778002:+","12",0.435988852224284,6.27374135748812,1.12172563809781,0.289547182662282,1
"ENSG00000249245",2,"NCOA4P3","processed_pseudogene","havana","chr4:145624159-145626035:-","4",-1.10833900682313,2.59033360123963,1.12158682917642,0.289577025011092,1
"ENSG00000261596",2,"AC005632.3","lncRNA","havana","chr16:21626742-21627569:+","16",2.38784681241817,-1.30225287254759,1.12157667537556,0.28957920811726,1
"ENSG00000187840",5,"EIF4EBP1","protein_coding","ensembl_havana","chr8:38030534-38060365:+","8",0.403520572442386,8.00574954079592,1.12128496224241,0.28964193651548,1
"ENSG00000174021",11,"GNG5","protein_coding","ensembl_havana","chr1:84498325-84506581:-","1",0.460023903880126,5.63245527406688,1.12076304788986,0.28975420932388,1
"ENSG00000178038",17,"ALS2CL","protein_coding","ensembl_havana","chr3:46668995-46693704:-","3",0.663061615624508,4.92215601537314,1.12069417933316,0.289769028282693,1
"ENSG00000273702",1,"AC091271.1","lncRNA","havana","chr17:59618553-59619714:-","17",2.32869740753788,2.59258612466858,1.12065134455621,0.289778245846851,1
"ENSG00000184012",12,"TMPRSS2","protein_coding","ensembl_havana","chr21:41464305-41531116:-","21",-0.379047610473648,6.74946638069974,1.12031379854393,0.289850895040503,1
"ENSG00000166136",16,"NDUFB8","protein_coding","ensembl_havana","chr10:100523740-100530000:-","10",0.463300640427629,5.48466438501858,1.12019830104517,0.28987575861048,1
"ENSG00000143093",15,"STRIP1","protein_coding","ensembl_havana","chr1:110031577-110074641:+","1",-0.752346967948707,4.42645859375967,1.11968742374117,0.289985769644202,1
"ENSG00000127540",12,"UQCR11","protein_coding","ensembl_havana","chr19:1597169-1605473:-","19",0.379897457482552,7.04016114770382,1.11907986003064,0.290116670158488,1
"ENSG00000116830",12,"TTF2","protein_coding","ensembl_havana","chr1:117060326-117107453:+","1",1.42068379823176,2.52197818696208,1.11837659414843,0.290268283905226,1
"ENSG00000057663",16,"ATG5","protein_coding","ensembl_havana","chr6:106045423-106325791:-","6",0.630988729463505,5.33883084988077,1.1183757289669,0.290268470487791,1
"ENSG00000171174",15,"RBKS","protein_coding","ensembl_havana","chr2:27781379-27890681:-","2",1.69420319858478,3.36161069704198,1.11831117118743,0.290282393264434,1
"ENSG00000145414",9,"NAF1","protein_coding","ensembl_havana","chr4:163110073-163166890:-","4",2.6967058582004,0.276552072519845,1.11691707865463,0.290583256379514,1
"ENSG00000165644",11,"COMTD1","protein_coding","ensembl_havana","chr10:75233641-75236030:-","10",0.405942639307387,6.77937989862588,1.11653516184946,0.290665748317161,1
"ENSG00000117036",12,"ETV3","protein_coding","ensembl_havana","chr1:157121191-157138474:-","1",1.20348610888856,2.29760387622408,1.11532160838469,0.290928067519336,1
"ENSG00000029364",12,"SLC39A9","protein_coding","ensembl_havana","chr14:69398015-69462390:+","14",0.39243514764486,6.98431962213941,1.11487761131995,0.291024116449945,1
"ENSG00000168061",17,"SAC3D1","protein_coding","ensembl_havana","chr11:65040901-65044828:+","11",-2.10865680871479,3.12105848307998,1.11455006320973,0.291095000159301,1
"ENSG00000124767",7,"GLO1","protein_coding","ensembl_havana","chr6:38675925-38703145:-","6",-0.405318714248569,7.23515684811366,1.1137828043104,0.291261126619733,1
"ENSG00000174365",20,"SNHG11","lncRNA","ensembl_havana","chr20:38446343-38450940:+","20",0.760883469862883,3.95742838975887,1.11369670934925,0.291279775399649,1
"ENSG00000150961",15,"SEC24D","protein_coding","ensembl_havana","chr4:118722823-118838683:-","4",-0.466145783306081,5.94201326418437,1.11358463596213,0.291304053573791,1
"ENSG00000108688",11,"CCL7","protein_coding","ensembl_havana","chr17:34270221-34272242:+","17",1.20897356975825,2.32020055520629,1.11356220511264,0.291308913022059,1
"ENSG00000112679",14,"DUSP22","protein_coding","ensembl_havana","chr6:291630-351355:+","6",0.893547953066936,4.05236790982784,1.11325631096689,0.291375192651392,1
"ENSG00000122035",7,"RASL11A","protein_coding","ensembl_havana","chr13:27270830-27275192:+","13",1.06918544897952,2.84578882338861,1.11312901054677,0.291402781147116,1
"ENSG00000143294",15,"PRCC","protein_coding","ensembl_havana","chr1:156750610-156800815:+","1",1.22727650901277,3.73489346632974,1.1125903326332,0.291519560114985,1
"ENSG00000166704",11,"ZNF606","protein_coding","ensembl_havana","chr19:57977053-58003349:-","19",-0.820946113348406,3.71340134150145,1.11251710266487,0.291535440113134,1
"ENSG00000129596",5,"CDO1","protein_coding","ensembl_havana","chr5:115804733-115816659:-","5",-2.52845012321865,3.69113437433972,1.11241121812377,0.291558403243293,1
"ENSG00000116251",11,"RPL22","protein_coding","ensembl_havana","chr1:6185020-6209389:-","1",-0.553161956546619,6.11393939596934,1.11116843426068,0.291828097853225,1
"ENSG00000168538",16,"TRAPPC11","protein_coding","ensembl_havana","chr4:183659267-183713594:+","4",-0.660290071834877,5.39769442817388,1.11078155721847,0.291912118444,1
"ENSG00000131871",15,"SELENOS","protein_coding","ensembl_havana","chr15:101270817-101277500:-","15",0.45951748384781,6.53100887408749,1.11074442811968,0.291920183634943,1
"ENSG00000136826",15,"KLF4","protein_coding","ensembl_havana","chr9:107484852-107490482:-","9",-1.0594598887362,2.83340620353462,1.11047072075386,0.291979647189497,1
"ENSG00000167114",13,"SLC27A4","protein_coding","ensembl_havana","chr9:128340527-128361470:+","9",1.19313773038398,2.64222068961815,1.11005100912618,0.292070860553189,1
"ENSG00000227262",3,"HCG4B","unprocessed_pseudogene","havana","chr6:29925983-29926973:-","6",3.02364440661466,-0.772537075774524,1.10994427908061,0.292094061344974,1
"ENSG00000003436",16,"TFPI","protein_coding","ensembl_havana","chr2:187464230-187565760:-","2",-0.355067448573101,7.58826842941827,1.10975419058297,0.292135388281411,1
"ENSG00000178726",7,"THBD","protein_coding","ensembl_havana","chr20:23045633-23049672:-","20",-2.62763536106548,2.56010985904329,1.10970915825667,0.29214517980526,1
"ENSG00000062282",15,"DGAT2","protein_coding","ensembl_havana","chr11:75759512-75801535:+","11",-1.48430835177574,1.93964131092223,1.109538362755,0.292182320231432,1
"ENSG00000169641",13,"LUZP1","protein_coding","ensembl_havana","chr1:23084023-23177808:-","1",-0.554909625312559,5.55955175425629,1.10931017673342,0.292231949954654,1
"ENSG00000137106",18,"GRHPR","protein_coding","ensembl_havana","chr9:37422666-37436990:+","9",0.453243272601044,5.67902366447747,1.10868394634979,0.292368208378287,1
"ENSG00000164252",13,"AGGF1","protein_coding","ensembl_havana","chr5:77029251-77065234:+","5",-0.616415449034814,4.55186011492072,1.10814015120177,0.292486595963955,1
"ENSG00000136689",18,"IL1RN","protein_coding","ensembl_havana","chr2:113107214-113134016:+","2",0.579653987652797,5.46842988895532,1.10784790390107,0.292550245320948,1
"ENSG00000143375",15,"CGN","protein_coding","ensembl_havana","chr1:151510510-151538692:+","1",-0.752825299412504,3.99658502227163,1.10763660882575,0.292596274889679,1
"ENSG00000180257",13,"ZNF816","protein_coding","havana","chr19:52949379-52962911:-","19",-1.312582037053,2.79333075554342,1.10743059660331,0.292641162525495,1
"ENSG00000156097",12,"GPR61","protein_coding","ensembl_havana","chr1:109539872-109548406:+","1",2.3420471194932,-0.585291287952864,1.10709747225408,0.292713765016141,1
"ENSG00000188818",12,"ZDHHC11","protein_coding","ensembl_havana","chr5:795606-850986:-","5",-2.58680787109847,0.718238629452483,1.10689189517725,0.292758580815207,1
"ENSG00000184903",10,"IMMP2L","protein_coding","ensembl_havana","chr7:110662644-111562517:-","7",0.646025484122597,4.33359525371938,1.10676078477142,0.292787167460903,1
"ENSG00000167186",11,"COQ7","protein_coding","ensembl_havana","chr16:19067614-19080095:+","16",-0.640986625922155,4.38183590009579,1.10653390847459,0.292836642842246,1
