"gene_id","gene_version","gene_name","gene_biotype","gene_source","location","chromosome","logFC","logCPM","F","PValue","FDR"
"ENSG00000281333",2,"AC024941.2","lncRNA","havana","chr12:88580531-88600725:+","12",1.67531776399153,0.719050727979413,2.94382346053434,0.130744225775105,0.662199941659328
"ENSG00000062725",10,"APPBP2","protein_coding","ensembl_havana","chr17:60443158-60526242:-","17",-0.94071655900252,3.96221554308815,3.05792430512333,0.13076427326096,0.662199941659328
"ENSG00000070785",17,"EIF2B3","protein_coding","ensembl_havana","chr1:44850522-44986722:-","1",0.549407973314347,5.44161362788868,3.05614885226988,0.130791940251415,0.662199941659328
"ENSG00000197134",13,"ZNF257","protein_coding","ensembl_havana","chr19:22052430-22091480:+","19",1.93277402749146,2.4768187936708,3.00298500836248,0.130797333029094,0.662199941659328
"ENSG00000186812",13,"ZNF397","protein_coding","ensembl_havana","chr18:35241030-35267133:+","18",-0.792503336149393,4.02163217662465,3.05434176998174,0.130942540070731,0.662569537060272
"ENSG00000130119",17,"GNL3L","protein_coding","ensembl_havana","chrX:54530183-54621521:+","X",-1.65707234121188,4.33614176582811,3.05383417365749,0.130981707621168,0.662569537060272
"ENSG00000223508",5,"RPL23AP53","transcribed_processed_pseudogene","havana","chr8:213186-232231:-","8",1.57737914682355,2.17509102466827,3.05406731010242,0.131039768070764,0.662569537060272
"ENSG00000198722",14,"UNC13B","protein_coding","ensembl_havana","chr9:35161992-35405338:+","9",-2.09656660198141,4.36910362821151,3.05470670009618,0.131044341811722,0.662569537060272
"ENSG00000105677",12,"TMEM147","protein_coding","ensembl_havana","chr19:35545600-35547526:+","19",0.40682556062912,7.84487385340508,3.05050826503812,0.131077197616165,0.662569537060272
"ENSG00000183864",5,"TOB2","protein_coding","ensembl_havana","chr22:41433494-41446801:-","22",1.36791149744983,3.17359313254503,3.05534271443473,0.131087547464498,0.662569537060272
"ENSG00000166135",14,"HIF1AN","protein_coding","ensembl_havana","chr10:100529072-100559998:+","10",0.535293389079375,6.50321307692823,3.04900707441642,0.131157162052965,0.662738371036267
"ENSG00000118579",13,"MED28","protein_coding","ensembl_havana","chr4:17614641-17634105:+","4",-0.569966225777488,5.59039637571069,3.04774740538148,0.13122626967254,0.662904550799567
"ENSG00000104067",16,"TJP1","protein_coding","ensembl_havana","chr15:29699367-29968865:-","15",-0.515035617686276,7.61496931789813,3.0464024672216,0.131291272286907,0.662965778488272
"ENSG00000126001",16,"CEP250","protein_coding","ensembl_havana","chr20:35455164-35519280:+","20",1.27849073225266,2.84709312592739,3.05105843739348,0.13139406051753,0.662965778488272
"ENSG00000121207",12,"LRAT","protein_coding","ensembl_havana","chr4:154626945-154753120:+","4",-2.27574424391639,0.735247495219311,3.0278490276033,0.131398726059056,0.662965778488272
"ENSG00000122545",20,"SEPTIN7","protein_coding","ensembl_havana","chr7:35800932-35907105:+","7",-0.416299599154317,7.49449638429566,3.04379708354061,0.131427124272071,0.662965778488272
"ENSG00000153147",6,"SMARCA5","protein_coding","ensembl_havana","chr4:143513702-143557486:+","4",-0.536467278884152,6.45406186147287,3.04376482288647,0.131430956771823,0.662965778488272
"ENSG00000064102",15,"INTS13","protein_coding","ensembl_havana","chr12:26905181-26938326:-","12",-0.851223225210448,4.16191112019014,3.04534678534807,0.131484277527656,0.662965778488272
"ENSG00000183597",16,"TANGO2","protein_coding","ensembl_havana","chr22:20017014-20067164:+","22",0.816451342069844,4.9715072561822,3.04253340008566,0.131506885461321,0.662965778488272
"ENSG00000256594",8,"AC010186.2","transcribed_unprocessed_pseudogene","havana","chr12:9648047-9658412:+","12",-2.06862695913761,0.887240476354686,2.88402195382276,0.131553872365309,0.662965778488272
"ENSG00000119673",14,"ACOT2","protein_coding","ensembl_havana","chr14:73567620-73575658:+","14",0.666195112083902,4.50629121673903,3.04172508590387,0.131564403205628,0.662965778488272
"ENSG00000152785",7,"BMP3","protein_coding","ensembl_havana","chr4:81030708-81057632:+","4",1.46804393098684,2.92034756687893,2.96126457809166,0.13162639856331,0.663095608727138
"ENSG00000236349",1,"SUCLG2P2","processed_pseudogene","havana","chr12:94548241-94549536:+","12",-0.881768378409766,3.35462510936312,3.04349330551493,0.131743413666497,0.663439262538363
"ENSG00000198612",11,"COPS8","protein_coding","ensembl_havana","chr2:237085882-237100474:+","2",-0.431820104804098,6.55930787018862,3.03723211605535,0.131771901070829,0.663439262538363
"ENSG00000065054",14,"SLC9A3R2","protein_coding","ensembl_havana","chr16:2025356-2039026:+","16",1.20975526353269,1.98523263467865,2.90804296035561,0.131930655268476,0.663439262538363
"ENSG00000120662",16,"MTRF1","protein_coding","ensembl_havana","chr13:41216369-41263577:-","13",-0.997912009873143,3.92789592730196,3.03617010289055,0.131932583436453,0.663439262538363
"ENSG00000143294",15,"PRCC","protein_coding","ensembl_havana","chr1:156750610-156800815:+","1",1.48220655030949,3.73561412422119,3.03685965188292,0.131979613086934,0.663439262538363
"ENSG00000090776",6,"EFNB1","protein_coding","ensembl_havana","chrX:68829021-68842160:+","X",-1.03387842534354,4.67629751786708,3.03340013868935,0.131989955769635,0.663439262538363
"ENSG00000279706",1,"AL353608.4","TEC","havana","chr9:68250469-68251656:-","9",-2.01366934262505,-0.735295618455058,2.86213486100529,0.132051990700744,0.663439262538363
"ENSG00000131368",8,"MRPS25","protein_coding","ensembl_havana","chr3:15042460-15065317:-","3",0.563298736279868,5.19368202566071,3.03167144608329,0.132072238508695,0.663439262538363
"ENSG00000213719",8,"CLIC1","protein_coding","ensembl_havana","chr6:31730581-31739763:-","6",0.361259421117222,8.89499935422607,3.03050994673187,0.13212228948452,0.663439262538363
"ENSG00000162944",11,"RFTN2","protein_coding","ensembl_havana","chr2:197568224-197676045:-","2",4.35957720546882,-1.36181878421445,2.9619265467194,0.132153206326027,0.663439262538363
"ENSG00000204802",3,"AL590399.1","lncRNA","havana","chr9:62374128-62376836:-","9",-2.15919943224025,-0.566324271984091,2.82552279301048,0.132188499791982,0.663439262538363
"ENSG00000236155",6,"ZPLD2P","transcribed_unprocessed_pseudogene","havana","chr1:26209741-26229840:+","1",1.3983855816066,-0.817973018651029,2.98132347665556,0.132200270266331,0.663439262538363
"ENSG00000267589",1,"AC011444.4","processed_pseudogene","havana","chr19:6072823-6073527:+","19",-1.71092260284949,-0.836600930281899,2.81603737840373,0.132219365223854,0.663439262538363
"ENSG00000148334",15,"PTGES2","protein_coding","ensembl_havana","chr9:128120693-128128462:-","9",0.488172476076631,6.79921027417259,3.0278177473773,0.13226559328285,0.663439262538363
"ENSG00000213070",3,"HMGB3P6","processed_pseudogene","havana","chr1:164356767-164357364:+","1",-1.44889822349183,-0.0443280003590653,2.81017203211528,0.132271433541441,0.663439262538363
"ENSG00000114062",21,"UBE3A","protein_coding","ensembl_havana","chr15:25333728-25439051:-","15",-0.493513273331406,6.31013438560793,3.02766199999741,0.132275152352587,0.663439262538363
"ENSG00000271216",2,"LINC01050","lncRNA","havana_tagene","chr13:42810366-42814897:-","13",-2.79608999779438,-1.10647290108655,3.5448956281902,0.132348361242256,0.663439262538363
"ENSG00000123358",20,"NR4A1","protein_coding","ensembl_havana","chr12:52022832-52059507:+","12",0.654282821730741,5.58553614890416,3.02591903910731,0.132380353692907,0.663439262538363
"ENSG00000177889",10,"UBE2N","protein_coding","ensembl_havana","chr12:93405673-93441947:-","12",0.636474766788913,6.28819507045606,3.02542948799723,0.132393148259633,0.663439262538363
"ENSG00000079263",19,"SP140","protein_coding","ensembl_havana","chr2:230203110-230313215:+","2",1.38357708325073,1.15104129429181,2.90865971886917,0.132435509618882,0.663439262538363
"ENSG00000232677",8,"LINC00665","lncRNA","havana","chr19:36313067-36331770:-","19",0.933110991510114,4.72390266693215,3.02456530429447,0.132455855388219,0.663439262538363
"ENSG00000140678",17,"ITGAX","protein_coding","ensembl_havana","chr16:31355134-31382999:+","16",-2.24554607899472,-0.0337662003448051,3.39277938593751,0.132539315662206,0.663563100733237
"ENSG00000228274",4,"AL021707.2","lncRNA","havana","chr22:38667585-38681847:-","22",-2.53557539967974,0.362921544899943,2.74143465206521,0.13260221863372,0.663563100733237
"ENSG00000197363",9,"ZNF517","protein_coding","ensembl_havana","chr8:144798876-144811169:+","8",2.11349099361733,1.2626030811006,2.89489782667007,0.132617170784356,0.663563100733237
"ENSG00000163607",17,"GTPBP8","protein_coding","ensembl_havana","chr3:112990984-113015060:+","3",1.29773246749609,2.7599277576395,3.02758366354892,0.132625604987552,0.663563100733237
"ENSG00000137491",15,"SLCO2B1","protein_coding","ensembl_havana","chr11:75100563-75206549:+","11",-3.83429815301251,-0.282868241356526,3.04689190955091,0.132670407724739,0.663605849187805
"ENSG00000240137",6,"ERICH6-AS1","lncRNA","havana","chr3:150703564-150723005:+","3",2.21345729367505,-0.301492401098867,2.85135735183971,0.132725319523091,0.663699125112462
"ENSG00000023445",16,"BIRC3","protein_coding","ensembl_havana","chr11:102317450-102339403:+","11",0.411041770571529,8.5738650720822,3.01804463738638,0.132779738134184,0.663741679516329
"ENSG00000110092",4,"CCND1","protein_coding","ensembl_havana","chr11:69641156-69654474:+","11",0.35234878051547,7.96982360302861,3.0175526912504,0.132806361621069,0.663741679516329
"ENSG00000177335",11,"C8orf31","lncRNA","ensembl_havana","chr8:143039209-143060684:+","8",1.57433108467266,1.33407607268648,2.94342457053499,0.13288670989607,0.663791643293466
"ENSG00000131981",16,"LGALS3","protein_coding","ensembl_havana","chr14:55124110-55145423:+","14",0.412473090774093,8.17169030717559,3.01416945269922,0.132985236511536,0.663791643293466
"ENSG00000159792",10,"PSKH1","protein_coding","ensembl_havana","chr16:67893254-67929676:+","16",-0.762561609354827,5.4518366571627,3.01426908505809,0.132988461711506,0.663791643293466
"ENSG00000271254",6,"AC240274.1","protein_coding","ensembl","chr1_KI270711v1_random:4612-29626:-","1_KI270711v1_random",1.54093229324342,2.52093587739469,2.99563096008123,0.133038829079733,0.663791643293466
"ENSG00000185875",13,"THNSL1","protein_coding","ensembl_havana","chr10:25016612-25026664:+","10",-1.11735823904896,3.96376041505635,3.01707131811039,0.133059078690616,0.663791643293466
"ENSG00000223799",1,"IL10RB-DT","lncRNA","havana","chr21:33263873-33266260:-","21",2.35563371627273,-0.0974579964827396,2.78740917925647,0.133126335280685,0.663791643293466
"ENSG00000136830",12,"NIBAN2","protein_coding","ensembl_havana","chr9:127505339-127578989:-","9",-1.51508520980997,0.810439849986446,2.8686752622449,0.133136476837682,0.663791643293466
"ENSG00000065989",16,"PDE4A","protein_coding","ensembl_havana","chr19:10416773-10469630:+","19",0.998994456310639,2.30205197658654,2.94378091287502,0.13314525153094,0.663791643293466
"ENSG00000287979",1,"AC253572.2","lncRNA","havana_tagene","chr1:120849674-120850985:-","1",1.59012559014678,0.33167939996415,2.8218214870231,0.133171959865105,0.663791643293466
"ENSG00000160949",17,"TONSL","protein_coding","ensembl_havana","chr8:144428775-144444440:-","8",1.70858007081191,2.01810920806954,2.99716577455127,0.13318986373976,0.663791643293466
"ENSG00000104884",16,"ERCC2","protein_coding","ensembl_havana","chr19:45349837-45370918:-","19",0.770978238943836,4.2400606848133,3.01041733660589,0.13321531558392,0.663791643293466
"ENSG00000049541",11,"RFC2","protein_coding","ensembl_havana","chr7:74231499-74254458:-","7",0.588107617485829,5.07746681932043,3.00900770072038,0.133270878619666,0.663791961378657
"ENSG00000281383",1,"FP671120.8","lncRNA","havana","chr21:8254592-8255514:-","21",0.195909627609483,15.1007814119153,3.00771624415708,0.133327886761491,0.663791961378657
"ENSG00000052749",14,"RRP12","protein_coding","ensembl_havana","chr10:97356358-97426076:-","10",1.17946268954007,4.66134172477813,3.00709965349963,0.133384105884967,0.663791961378657
"ENSG00000071894",17,"CPSF1","protein_coding","ensembl_havana","chr8:144393229-144409335:-","8",1.02271607138681,4.98182015116443,3.00648750481639,0.133407438055981,0.663791961378657
"ENSG00000256073",3,"URB1-AS1","lncRNA","havana","chr21:32393130-32393960:+","21",1.19175873110395,2.58101809313457,3.01326338637029,0.133418928584319,0.663791961378657
"ENSG00000170962",13,"PDGFD","protein_coding","ensembl_havana","chr11:103907189-104164379:-","11",-0.566438862203903,5.64306800012356,3.00568587907461,0.133448915164776,0.663791961378657
"ENSG00000159082",18,"SYNJ1","protein_coding","ensembl_havana","chr21:32628759-32728040:-","21",-1.15774817054141,2.40105703999355,3.00943471954013,0.133469261166728,0.663791961378657
"ENSG00000255561",7,"FDXACB1","protein_coding","ensembl_havana","chr11:111874056-111881243:-","11",-1.97801828980016,2.72175708614619,3.0006223735098,0.133534819205756,0.663937587911914
"ENSG00000229334",1,"AC046143.1","lncRNA","havana","chr3:194632923-194645401:+","3",6.40839296411094,-1.14268368776353,3.00645679445229,0.13365688596037,0.664341186701508
"ENSG00000180867",11,"PDIA3P1","transcribed_processed_pseudogene","havana","chr1:147172744-147179622:+","1",0.458627592970119,6.35916410668105,3.00012381160587,0.133735276243198,0.664341186701508
"ENSG00000143321",19,"HDGF","protein_coding","ensembl_havana","chr1:156742109-156766925:-","1",0.62260864481521,5.80511936099881,2.9997424509696,0.133757851899694,0.664341186701508
"ENSG00000177485",7,"ZBTB33","protein_coding","ensembl_havana","chrX:120250752-120258398:+","X",-0.929401895903702,4.68479219216985,3.00218543847897,0.133761188558357,0.664341186701508
"ENSG00000108641",18,"B9D1","protein_coding","ensembl_havana","chr17:19334308-19378193:-","17",0.879509809967939,4.16525265969473,2.99914141596395,0.133830825924947,0.664506721670748
"ENSG00000140829",12,"DHX38","protein_coding","ensembl_havana","chr16:72093613-72112912:+","16",-1.11019943795097,3.19188691752361,3.00089555278092,0.133922147683245,0.664749705889939
"ENSG00000129167",9,"TPH1","protein_coding","ensembl_havana","chr11:18017564-18042426:-","11",-8.15754497689834,-0.519286433642708,3.13272089570909,0.133952404946022,0.664749705889939
"ENSG00000157654",19,"PALM2AKAP2","protein_coding","ensembl_havana","chr9:109498325-110172512:+","9",-1.57868585722382,4.26988934500427,2.99531953022282,0.134123785164661,0.665287318565367
"ENSG00000150893",11,"FREM2","protein_coding","ensembl_havana","chr13:38687077-38887131:+","13",-1.96340011311015,2.73651843469142,2.9895127367844,0.134208484709436,0.665287318565367
"ENSG00000055332",18,"EIF2AK2","protein_coding","ensembl_havana","chr2:37099210-37157065:-","2",1.15968861329134,5.9754181842668,2.99015452015548,0.134275772431983,0.665287318565367
"ENSG00000167005",14,"NUDT21","protein_coding","ensembl_havana","chr16:56429133-56452199:-","16",-0.654770247955929,5.79837899256788,2.9893018113098,0.134318213175845,0.665287318565367
"ENSG00000105732",13,"ZNF574","protein_coding","ensembl_havana","chr19:42068477-42081552:+","19",-0.524460149797425,5.82617097782584,2.98925929959786,0.134320003396248,0.665287318565367
"ENSG00000127863",15,"TNFRSF19","protein_coding","ensembl_havana","chr13:23570370-23676104:+","13",-0.567435728022891,5.58104316612417,2.98930415172723,0.134323186706976,0.665287318565367
"ENSG00000144747",17,"TMF1","protein_coding","ensembl_havana","chr3:69019827-69052339:-","3",-0.687205122478837,6.3469141390647,2.98846857024096,0.13436055834695,0.665287318565367
"ENSG00000272758",6,"AC083798.2","lncRNA","havana","chr3:122416207-122443180:+","3",-2.67052536217768,-1.24657277765471,2.84681333545306,0.134440226760838,0.665287318565367
"ENSG00000134183",12,"GNAT2","protein_coding","ensembl_havana","chr1:109603254-109619929:-","1",-6.95301993416883,-0.377199683078626,2.99595485790578,0.134441316385877,0.665287318565367
"ENSG00000100095",19,"SEZ6L","protein_coding","ensembl_havana","chr22:26169462-26383597:+","22",2.63856326873806,0.33949052120422,2.85346720609834,0.134565804304376,0.665287318565367
"ENSG00000188910",8,"GJB3","protein_coding","ensembl_havana","chr1:34781214-34786369:+","1",1.96336248033667,2.58287220077736,2.98971296985772,0.134571602371509,0.665287318565367
"ENSG00000111845",5,"PAK1IP1","protein_coding","ensembl_havana","chr6:10694972-10709782:+","6",-0.778600396642839,4.52221612287664,2.98483481849346,0.134576130345234,0.665287318565367
"ENSG00000231742",6,"LINC01273","lncRNA","havana_tagene","chr20:50171809-50176676:+","20",1.50386564596248,1.80188132736847,2.8400620451593,0.134592797658559,0.665287318565367
"ENSG00000039068",19,"CDH1","protein_coding","ensembl_havana","chr16:68737292-68835541:+","16",-0.373646970135813,8.21832069659792,2.98405817820414,0.134595690946003,0.665287318565367
